nickname,total_turns,first_five_turns_points,max_points_turn,min_points_turn,max_min_difference,winner,lexicon,initial_time_seconds,rating_mode,game_duration_seconds,time left minutes
BetterBot,16,68,83,4,79,0,NWL20,900,RATED,439.943872,7.667602133333333
HastyBot,14,207,82,10,72,0,CSW21,1200,RATED,995.2889869,3.4118502183333326
RR12,13,169,79,2,77,1,CSW21,1200,CASUAL,628.895884,9.518401933333333
HastyBot,13,213,70,12,58,1,CSW21,1200,RATED,460.655196,12.3224134
BetterBot,13,156,98,9,89,0,NWL20,900,CASUAL,364.800545,8.919990916666666
BetterBot,15,130,78,2,76,1,NWL20,1500,RATED,1171.757959,5.470700683333333
earth,16,87,86,0,86,1,CSW21,1200,CASUAL,362.2056239,13.963239601666666
dathanl,15,63,76,2,74,0,NWL20,1200,RATED,242.4993901,15.958343498333333
BB-8,15,93,36,4,32,0,ECWL,900,CASUAL,185.887738,11.901871033333332
UcheVictor,14,84,72,0,72,0,CSW21,1200,CASUAL,473.4731429,12.108780951666665
HastyBot,13,156,83,2,81,0,NWL20,1500,RATED,804.755157,11.58741405
BetterBot,17,64,74,3,71,0,CSW21,1260,RATED,739.3405612,8.677657313333333
atay8,12,139,98,14,84,1,CSW21,1200,RATED,372.367172,13.793880466666668
STEEBot,15,164,82,10,72,0,NWL20,720,RATED,145.0024681,9.583292198333334
GrubbTime,14,196,83,-68,151,0,CSW21,180,RATED,242.1657701,-1.0360961683333334
Glilac,14,152,94,0,94,0,CSW21,1200,RATED,896.2216369999999,5.0629727166666685
brainfriar,12,145,68,14,54,0,CSW21,1200,RATED,334.105001,14.431583316666666
apintrix,15,67,90,7,83,1,NWL20,1200,RATED,641.7238719,9.304602135000001
Jaish,19,46,89,0,89,0,CSW21,1200,RATED,414.6809649,13.088650585000002
BetterBot,16,103,77,5,72,0,CSW21,3300,RATED,527.2383649,46.212693918333336
STEEBot,15,88,67,14,53,0,NWL20,1200,RATED,310.3560381,14.827399365
BetterBot,14,181,83,9,74,0,CSW21,300,RATED,163.3041022,2.2782649633333336
Churrrro,14,130,72,-10,82,1,NWL20,300,CASUAL,335.062125,-0.5843687499999997
AliSalman1,14,167,95,-72,167,1,CSW21,900,RATED,468.8099802,7.18650033
STEEBot,13,158,77,8,69,0,CSW21,900,RATED,200.6596429,11.655672618333334
bobcubed,14,118,69,10,59,0,NWL20,1200,RATED,865.658133,5.572364449999999
thisguy,12,188,76,3,73,0,NWL20,3600,RATED,100.1261101,58.33123149833333
Olympicnaija,15,116,70,2,68,1,CSW21,1200,RATED,503.300597,11.611656716666667
STEEBot,14,151,83,9,74,1,NWL20,1200,RATED,481.1239159,11.981268068333334
STEEBot,11,223,92,15,77,0,CSW21,60,RATED,122.128504,-1.0354750666666668
STEEBot,11,147,87,8,79,0,CSW21,1200,RATED,1279.350117,-1.3225019499999993
STEEBot,12,139,87,0,87,1,NWL20,1200,RATED,504.33618089999993,11.594396985000001
BoongaOnaGunga,15,87,45,4,41,1,CSW21,780,CASUAL,321.644573,7.639257116666667
BetterBot,14,78,40,8,32,1,NWL20,900,RATED,388.7571309,8.520714485000001
BetterBot,11,128,80,15,65,1,CSW21,1320,RATED,651.6062410000002,11.13989598333333
AASM16,17,37,72,2,70,1,CSW21,900,CASUAL,579.6196160000002,5.339673066666664
STEEBot,11,131,85,18,67,0,NWL20,1200,RATED,1150.83948,0.8193419999999985
STEEBot,13,117,55,8,47,1,NWL20,1200,RATED,813.420788,6.442986866666667
HastyBot,15,125,69,6,63,0,CSW21,1200,RATED,415.889571,13.06850715
Goldenlamb,16,51,88,2,86,1,CSW21,1200,RATED,404.86304,13.252282666666668
STEEBot,14,188,83,12,71,0,CSW21,600,RATED,318.3799178999999,4.693668035000002
JimB,14,150,73,7,66,0,NWL20,1200,RATED,250.1315119,15.831141468333334
eugenius,12,147,66,0,66,1,NWL20,3600,CASUAL,467.490772,52.20848713333333
BB-8,16,51,36,0,36,0,ECWL,900,CASUAL,261.588989,10.640183516666665
HastyBot,16,92,81,0,81,0,ECWL,900,CASUAL,237.1036708,11.048272153333333
BetterBot,14,87,80,11,69,0,NWL20,1200,RATED,135.388083,17.743531949999998
HastyBot,13,112,82,11,71,0,ECWL,900,CASUAL,300.8530629,9.985782285
BB-8,14,124,90,4,86,1,ECWL,900,CASUAL,158.723269,12.354612183333334
STEEBot,14,181,78,4,74,0,CSW21,1200,RATED,439.070508,12.6821582
paterae,15,117,77,0,77,1,CSW21,2100,RATED,1324.263343,12.928944283333331
MasterYeri,13,135,69,2,67,0,CSW21,900,RATED,763.3203039,2.277994935
TrickyRicky,12,139,76,6,70,1,NWL20,1200,RATED,545.5387061,10.907688231666667
Stanley,11,189,75,0,75,0,CSW21,1200,RATED,422.0453012,12.965911646666665
hannahbanana,13,67,63,5,58,0,NWL20,720,RATED,156.10036399999996,9.398327266666668
Ronaldo7,17,50,84,-24,108,0,CSW21,900,RATED,287.6409941,10.205983431666668
HastyBot,11,182,92,21,71,0,CSW21,600,RATED,333.791431,4.436809483333334
BetterBot,14,116,69,0,69,1,CSW21,3600,CASUAL,497.4795871,51.70867354833333
AWFUL,12,128,78,0,78,0,CSW21,1020,CASUAL,191.796973,13.803383783333334
HastyBot,13,209,86,11,75,0,NWL20,1200,RATED,470.4220641,12.159632265
STEEBot,13,143,65,2,63,1,NWL20,720,CASUAL,696.8458171,0.3859030483333337
HastyBot,12,186,55,14,41,1,NWL20,900,RATED,728.2123518,2.8631274700000007
BetterBot,15,144,83,10,73,0,CSW21,1200,RATED,428.431299,12.859478349999998
59sunday,15,207,84,-50,134,0,CSW21,900,RATED,188.7473049,11.854211585
BetterBot,15,95,82,4,78,0,CSW21,3600,RATED,398.05582,53.36573633333333
STEEBot,13,110,89,4,85,1,NWL20,900,RATED,224.216723,11.263054616666667
HastyBot,15,129,89,0,89,0,CSW21,1200,RATED,338.3525589,14.360790685
HastyBot,13,96,88,6,82,1,ECWL,900,CASUAL,235.5239632,11.074600613333333
Stanley,14,127,83,2,81,1,CSW21,1200,RATED,456.875061,12.38541565
Churrrro,15,90,71,6,65,1,NWL20,300,CASUAL,160.4738939,2.3254351016666663
Soybadz01,13,174,74,0,74,0,CSW21,900,RATED,294.9607122,10.08398813
pandorable,19,71,73,4,69,0,CSW21,300,RATED,93.24099302,3.445983449666666
BetterBot,12,111,81,6,75,1,CSW21,1200,RATED,192.050184,16.7991636
STEEBot,12,157,77,0,77,0,CSW21,60,RATED,120.776866,-1.0129477666666666
BobVanech,16,54,70,2,68,0,NWL20,1200,RATED,979.2960799,3.6783986683333336
BetterBot,15,97,74,6,68,1,NWL20,1200,RATED,1047.220863,2.54631895
BetterBot,13,127,98,16,82,0,CSW21,300,RATED,212.1792259,1.4636795683333332
HastyBot,12,175,102,9,93,0,NWL20,600,RATED,501.0699201000001,1.6488346649999983
Menonr,10,157,86,18,68,0,CSW21,1200,CASUAL,1086.782412,1.8869597999999996
hulkbuster,20,29,67,-17,84,1,CSW21,1200,RATED,471.1438341,12.147602764999998
BetterBot,13,134,76,24,52,0,CSW21,1200,RATED,976.1673169,3.7305447183333342
BetterBot,14,103,81,10,71,1,CSW21,900,RATED,513.1172168,6.4480463866666655
HastyBot,13,81,59,0,59,1,NWL20,1500,RATED,482.8385851,16.952690248333333
STEEBot,12,168,74,0,74,1,CSW21,1200,CASUAL,588.0571549,10.199047418333333
BillooBhai_Pak,13,173,98,0,98,1,CSW21,900,CASUAL,337.7602129,9.370663118333335
orlyns,13,120,58,0,58,0,CSW21,1200,RATED,1192.413491,0.1264418166666663
BetterBot,15,99,71,7,64,0,CSW21,600,RATED,303.9054649,4.934908918333333
Crookshanks,13,170,79,0,79,1,CSW21,1500,RATED,270.10835410000004,20.498194098333332
pandorable,15,174,63,4,59,1,CSW21,300,RATED,152.1204469,2.4646592183333333
HastyBot,13,126,70,2,68,1,ECWL,900,CASUAL,148.9841158,12.516931403333333
Yracivc,13,139,92,2,90,1,CSW21,1200,RATED,453.5043929,12.441593451666666
HastyBot,12,226,85,14,71,0,ECWL,900,CASUAL,174.2498541,12.095835765
HastyBot,12,140,83,8,75,0,ECWL,900,CASUAL,176.6496789,12.055838685
BetterBot,15,71,50,6,44,1,NWL20,1200,RATED,403.772969,13.270450516666667
davidavid,17,33,60,2,58,0,CSW21,900,RATED,758.3587658,2.3606872366666662
akiff_faleel,11,179,72,9,63,0,CSW21,1200,RATED,488.90963099999993,11.85150615
STEEBot,13,184,86,2,84,0,NWL20,1200,RATED,614.169919,9.763834683333332
Limo,16,15,83,-83,166,0,CSW21,1200,RATED,757.303988,7.378266866666666
marvin,13,210,158,-10,168,0,CSW21,60,RATED,120.513474,-1.0085579
sungoer,13,72,72,6,66,0,NWL20,2700,RATED,914.4710782,29.758815363333333
TimothySean,15,88,62,0,62,0,CSW21,1200,CASUAL,346.1250918,14.231248469999999
Banul07,15,59,82,2,80,0,CSW21,1200,CASUAL,429.076807,12.848719883333334
HastyBot,13,146,79,9,70,0,NWL20,720,RATED,394.4374111,5.426043148333333
jaundiced,15,104,76,0,76,1,NWL20,1140,RATED,780.3893821,5.993510298333333
HastyBot,17,71,101,2,99,0,ECWL,900,CASUAL,207.462213,11.54229645
mayankkh,15,58,79,-24,103,0,CSW21,900,CASUAL,367.188756,8.8801874
STEEBot,14,179,84,0,84,0,NWL20,1200,RATED,375.312675,13.74478875
STEEBot,14,87,72,6,66,0,NWL20,1200,CASUAL,269.5966001,15.506723331666668
STEEBot,17,77,80,4,76,0,NWL20,1200,CASUAL,1185.080508,0.24865819999999986
BetterBot,13,183,86,6,80,0,CSW21,3600,RATED,186.4270551,56.892882415
hannahbanana,11,103,44,6,38,0,NWL20,720,RATED,141.3646719,9.643922135
HastyBot,12,188,78,12,66,1,CSW21,1020,CASUAL,225.0747082,13.248754863333334
Sharo,11,213,109,7,102,0,NWL20,1200,RATED,810.7338948,6.487768419999999
shaila,13,185,81,14,67,1,CSW21,900,RATED,426.689939,7.888501016666667
RightBehindYou,12,112,84,2,82,0,CSW21,3600,RATED,574.2063870000002,50.429893549999996
BetterBot,17,33,80,0,80,0,NWL20,1200,CASUAL,362.4215231,13.959641281666666
BetterBot,14,98,69,5,64,0,CSW21,840,RATED,592.0731702,4.132113829999999
STEEBot,14,131,76,4,72,0,NWL20,1200,RATED,343.977324,14.2670446
HenryLou,14,152,76,11,65,1,CSW21,1200,RATED,1076.349665,2.0608389166666674
HastyBot,15,102,54,12,42,1,CSW21,840,CASUAL,319.1347048,8.681088253333334
HastyBot,13,208,88,4,84,0,NWL20,1500,CASUAL,482.5705531,16.957157448333334
Banman1,12,104,38,0,38,0,NWL20,1200,RATED,273.40767789999995,15.443205368333334
STEEBot,11,229,89,26,63,0,CSW21,900,RATED,834.9489081,1.0841848649999994
Khairul.A,14,121,46,0,46,0,CSW21,900,CASUAL,687.276942,3.5453843000000007
STEEBot,16,67,80,2,78,0,CSW21,1200,RATED,470.4502852,12.159161913333332
friesbasil,10,217,131,8,123,1,CSW21,1200,RATED,271.322248,15.477962533333335
ji1222,14,116,94,3,91,0,CSW21,900,CASUAL,571.3351809999998,5.477746983333336
Ranking,17,47,83,-34,117,0,CSW21,900,RATED,400.3510129,8.327483118333333
BetterBot,14,84,71,6,65,0,CSW21,1200,RATED,288.7297151,15.187838081666666
STEEBot,13,178,67,9,58,0,CSW21,600,RATED,229.5511241,6.174147931666666
HastyBot,12,161,92,4,88,0,ECWL,900,CASUAL,216.7261112,11.387898146666666
BB-8,14,79,70,0,70,0,ECWL,900,CASUAL,180.18538590000003,11.996910235
SMD08C,13,118,82,5,77,0,NWL20,900,RATED,883.7045208999998,0.27159131833333655
DBrumby,11,206,89,16,73,1,CSW21,3600,RATED,375.21920510000007,53.746346581666664
shaneabbas,15,125,76,0,76,0,CSW21,900,RATED,330.565527,9.49057455
HastyBot,12,208,73,8,65,1,NWL20,1380,RATED,889.008935,8.183184416666668
MX9,14,132,93,0,93,1,CSW21,1500,CASUAL,523.8764269,16.268726218333335
daylight,15,126,50,0,50,1,CSW21,1200,CASUAL,524.1719128999998,11.26380145166667
MSHS-21LEEJINYIH,12,96,73,4,69,0,CSW21,1200,CASUAL,314.1943591,14.763427348333334
Anita,14,102,86,6,80,1,NWL20,1200,RATED,337.5986328,14.37335612
TileRunner,12,135,78,14,64,0,NWL20,1200,CASUAL,354.475981,14.092066983333332
BetterBot,17,129,41,0,41,0,CSW21,3600,CASUAL,425.35795999999993,52.91070066666667
HastyBot,13,130,68,14,54,1,NWL20,780,RATED,404.8212199,6.252979668333333
Nixaplayswords,13,129,95,12,83,1,CSW21,900,RATED,368.4219081,8.859634865
HastyBot,15,207,88,20,68,0,CSW21,1200,RATED,703.008229,8.283196183333333
Zynx,16,89,76,0,76,0,CSW21,780,RATED,232.181659,9.130305683333335
shaneabbas,15,170,77,0,77,0,CSW21,1080,RATED,236.7645011,14.053924981666666
plusplus,14,129,80,0,80,0,CSW21,1200,CASUAL,411.7904599,13.136825668333334
BetterBot,14,168,77,12,65,1,CSW21,1200,RATED,1097.221297,1.7129783833333325
BetterBot,16,97,67,9,58,0,CSW21,3600,CASUAL,276.673331,55.38877781666667
marvin,14,39,51,-10,61,0,CSW21,60,RATED,94.84868217,-0.5808113695
HastyBot,14,167,82,11,71,0,ECWL,900,CASUAL,203.6758111,11.605403148333332
pandorable,15,68,83,4,79,0,CSW21,300,RATED,170.52195600000005,2.157967399999999
hannahbanana,14,5,86,-86,172,0,NWL20,720,RATED,126.507545,9.891540916666667
HastyBot,15,153,70,11,59,0,CSW21,1200,RATED,517.514492,11.374758466666666
snorkl,12,124,77,5,72,0,CSW21,1200,RATED,554.4053221,10.759911298333332
STEEBot,16,109,70,2,68,0,NWL20,720,RATED,147.51742099999996,9.541376316666666
BB-8,13,174,82,10,72,1,ECWL,900,CASUAL,159.8759789,12.335400351666665
RobinPD,11,187,77,15,62,1,NWL20,1500,RATED,499.1908751,16.680152081666666
STEEBot,15,86,72,0,72,0,CSW21,1200,RATED,192.9426789,16.784288685
Naqib123,14,107,131,0,131,0,CSW21,1200,CASUAL,356.8411911,14.052646815
Goldenlamb,11,215,80,0,80,0,CSW21,1200,RATED,281.8623891000001,15.302293514999999
BB-8,13,126,52,10,42,1,ECWL,900,CASUAL,237.283427,11.045276216666668
HastyBot,13,112,86,6,80,0,NWL20,3600,RATED,368.2067981,53.863220031666664
BetterBot,15,62,72,2,70,0,CSW21,900,RATED,735.3094451000002,2.744842581666664
STEEBot,14,100,80,7,73,0,CSW21,1200,RATED,676.3666079,8.727223201666668
Chol,17,36,62,-15,77,1,CSW21,1200,RATED,549.4391751,10.842680414999998
Crookshanks,15,144,74,10,64,1,CSW21,1500,RATED,420.910296,17.9848284
STEEBot,12,131,67,10,57,1,NWL20,3600,CASUAL,441.516902,52.64138496666667
HastyBot,13,198,77,12,65,1,CSW21,1200,RATED,267.793308,15.536778199999999
BetterBot,16,106,86,0,86,1,NWL20,3600,CASUAL,1463.295825,35.61173625
STEEBot,13,85,62,4,58,0,NWL20,1200,RATED,366.8846941,13.885255098333335
STEEBot,14,156,86,6,80,0,CSW21,1080,RATED,157.164099,15.380598350000001
meetsumeet,14,117,66,6,60,0,CSW21,720,RATED,327.8602850000001,6.535661916666665
HastyBot,12,264,80,12,68,0,NWL20,960,RATED,830.8593571,2.152344048333333
BetterBot,14,120,65,6,59,1,CSW21,1200,RATED,694.07498,8.432083666666667
STEEBot,13,89,77,0,77,0,NWL20,1200,CASUAL,314.8724639,14.752125601666668
friesbasil,11,160,74,10,64,0,CSW21,1200,RATED,139.8782072,17.66869654666667
ChsrQat,15,84,70,8,62,0,CSW21,900,RATED,560.6470749,5.655882085
BetterBot,16,138,66,8,58,0,CSW21,1200,RATED,864.941699,5.584305016666667
BetterBot,12,194,131,4,127,0,NWL20,3600,CASUAL,266.4093161,55.559844731666665
Numbat,12,231,62,17,45,1,CSW21,1200,RATED,367.566766,13.873887233333335
kar2008,12,142,93,10,83,1,NWL20,1140,RATED,310.420774,13.826320433333334
HastyBot,14,120,81,0,81,1,CSW21,300,RATED,269.2692509,0.512179151666667
BetterBot,13,155,76,13,63,0,CSW21,780,RATED,227.5407031,9.207654948333333
STEEBot,14,101,77,4,73,0,CSW21,900,RATED,456.1537099,7.397438168333333
Goldenlamb,13,151,87,14,73,1,CSW21,1200,RATED,444.7203369,12.587994385
BB-8,14,92,59,4,55,0,ECWL,900,CASUAL,241.7250121,10.971249798333334
STEEBot,11,195,80,12,68,1,CSW21,900,RATED,740.1686748999998,2.6638554183333363
BetterBot,11,188,77,9,68,1,CSW21,2400,RATED,703.7921021000002,28.270131631666665
BetterBot,16,169,88,2,86,0,CSW21,300,RATED,177.6164529,2.039725785
HastyBot,11,153,86,25,61,0,NWL20,300,RATED,230.4923429,1.1584609516666664
STEEBot,12,235,90,14,76,1,CSW21,900,RATED,768.734822,2.1877529666666664
Raash,11,226,80,10,70,1,CSW21,1200,RATED,613.6774011,9.772043315
Kovert,12,121,84,17,67,0,NWL20,1800,RATED,467.4154918,22.209741803333333
HastyBot,15,142,82,0,82,0,NWL20,1200,RATED,489.0055048,11.849908253333334
STEEBot,12,259,98,0,98,0,CSW21,1200,RATED,588.459245,10.192345916666666
hannahbanana,16,42,78,-78,156,0,NWL20,720,RATED,197.5128758,8.708118736666668
zariel,15,85,78,0,78,0,CSW21,3600,CASUAL,708.7651099999998,48.18724816666667
Iris_Madiha,14,10,21,-21,42,0,CSW21,360,RATED,635.835685,-4.597261416666667
nuruddinamsyar,15,146,86,0,86,0,CSW21,3600,CASUAL,728.115437,47.86474271666667
HastyBot,10,325,96,39,57,0,CSW21,2400,CASUAL,1181.7424529999996,20.304292450000005
STEEBot,13,172,86,0,86,0,NWL20,1200,RATED,284.690505,15.25515825
hannahbanana,20,73,87,-70,157,0,NWL20,720,RATED,221.9876668,8.300205553333333
STEEBot,12,118,78,6,72,1,CSW21,600,RATED,319.3300369,4.677832718333334
BB-8,13,153,74,12,62,0,ECWL,900,CASUAL,156.06920290000005,12.398846618333332
WordsWithFrentz,13,104,82,8,74,0,NWL20,600,RATED,205.9195411,6.568007648333333
strataji,16,154,131,0,131,1,ECWL,2400,RATED,184.6565681,36.922390531666665
BetterBot,25,48,78,0,78,0,CSW21,1200,RATED,336.3709919,14.393816801666667
STEEBot,13,163,74,10,64,1,NWL20,1200,CASUAL,1084.679284,1.9220119333333325
condorave,15,76,140,0,140,1,NWL20,3600,RATED,486.362942,51.89395096666667
YLT,14,189,75,0,75,0,CSW21,3600,CASUAL,205.3502159,56.577496401666664
Zappa123,16,72,41,3,38,0,NWL20,1200,RATED,1033.085927,2.7819012166666655
Aurelian,12,65,75,-10,85,0,CSW21,1200,RATED,1265.182169,-1.0863694833333322
BetterBot,14,74,64,4,60,1,CSW21,900,RATED,371.8123772,8.803127046666667
BetterBot,17,37,77,2,75,0,CSW21,1140,RATED,1207.41805,-1.1236341666666665
snorkl,13,103,69,8,61,0,CSW21,1200,RATED,666.319032,8.8946828
BetterBot,15,72,81,0,81,1,NWL20,1500,RATED,1169.783498,5.503608366666667
HastyBot,14,201,94,2,92,0,CSW21,1200,CASUAL,295.250663,15.079155616666666
atay8,10,191,98,20,78,0,CSW21,1200,RATED,471.68366,12.138605666666669
STEEBot,16,76,70,0,70,0,CSW21,900,CASUAL,805.5563059,1.5740615683333337
BetterBot,14,74,65,0,65,1,NWL20,1440,CASUAL,642.912745,13.284787583333333
shcheah,12,170,75,0,75,0,CSW21,3600,RATED,429.2218029,52.846303285
davidavid,15,52,30,7,23,0,CSW21,900,RATED,456.1229641,7.397950598333334
sbush,12,141,70,16,54,0,NWL20,1200,RATED,472.529876,12.124502066666667
STEEBot,13,171,75,2,73,0,CSW21,900,CASUAL,627.4701468999998,4.542164218333337
BetterBot,16,105,64,0,64,0,CSW21,1200,CASUAL,342.1528168,14.297453053333333
magichour,10,149,63,10,53,0,CSW21,1500,RATED,242.2108278,20.96315287
STEEBot,13,114,76,11,65,0,NWL20,720,RATED,165.4538639,9.242435601666667
STEEBot,11,160,68,8,60,1,NWL20,720,RATED,139.1379681,9.681033865
STEEBot,11,130,89,21,68,0,CSW21,900,RATED,732.0700427999999,2.7988326200000015
Xerxes,18,25,47,-13,60,0,CSW21,900,RATED,517.2444148,6.379259753333334
HastyBot,14,85,62,6,56,1,ECWL,900,CASUAL,202.4488039,11.625853268333334
STEEBot,11,101,51,13,38,0,CSW21,60,RATED,120.9100449,-1.015167415
BetterBot,16,110,86,6,80,0,NWL20,1200,RATED,404.2122941,13.263128431666667
BB-8,14,161,79,8,71,0,ECWL,900,CASUAL,173.3490679,12.110848868333333
BetterBot,17,78,69,0,69,1,CSW21,300,RATED,71.68769288,3.805205118666667
rcg,13,104,76,7,69,0,NWL20,840,CASUAL,745.8247662,1.56958723
thraoph,13,101,88,2,86,0,CSW21,1200,RATED,189.7176099,16.838039835
Toronto2,14,241,82,5,77,1,NWL20,1200,RATED,491.34805419999986,11.810865763333336
jayl,12,243,121,0,121,0,NWL20,1200,RATED,737.8706219,7.702156301666667
blitztkr,15,38,86,-31,117,0,CSW21,900,RATED,382.3245831,8.627923615000002
deathstar,13,122,70,0,70,0,NWL20,1200,RATED,272.72198080000004,15.454633653333333
STEEBot,14,88,97,9,88,0,CSW21,600,RATED,342.452559,4.29245735
Manit123,16,77,38,2,36,0,CSW21,1800,RATED,531.901371,21.13497715
blitztkr,12,123,70,16,54,0,CSW21,900,RATED,680.1034119,3.6649431350000006
BetterBot,16,92,64,6,58,1,CSW21,900,RATED,595.6865079,5.071891535
BetterBot,18,117,76,0,76,0,CSW21,1200,CASUAL,90.16934705,18.49717754916667
BB-8,15,151,82,0,82,1,ECWL,900,CASUAL,301.4227531,9.976287448333332
patricck,14,128,118,8,110,0,CSW21,3300,RATED,503.538276,46.6076954
Uzams,14,162,72,6,66,1,CSW21,1200,RATED,307.2811551000001,14.878647414999998
STEEBot,14,196,80,9,71,0,CSW21,1200,RATED,1045.222339,2.5796276833333347
BetterBot,14,94,34,5,29,1,CSW21,780,RATED,351.298115,7.145031416666667
BeanzCyclones,12,175,74,5,69,0,CSW21,1200,RATED,648.857244,9.185712599999999
BetterBot,14,102,83,8,75,1,CSW21,1200,CASUAL,472.6799741,12.122000431666667
STEEBot,12,118,78,7,71,1,CSW21,900,RATED,258.6315629,10.689473951666665
BetterBot,14,91,73,6,67,1,CSW21,1200,RATED,855.8387001,5.736021665
220674_ZAVEPHUA,12,67,33,-29,62,0,CSW21,900,CASUAL,275.891098,10.401815033333332
HastyBot,13,118,76,6,70,0,NWL20,1200,RATED,989.986413,3.5002264500000004
STEEBot,12,134,77,16,61,1,CSW21,1200,RATED,479.6640978,12.00559837
Glilac,15,205,86,0,86,1,CSW21,1200,RATED,909.7725611,4.837123981666667
STEEBot,16,155,87,8,79,0,CSW21,1200,RATED,575.0120339,10.416466101666666
STEEBot,13,162,89,8,81,1,CSW21,1200,RATED,367.4253058000001,13.876244903333331
BetterBot,15,119,91,9,82,0,CSW21,900,RATED,706.3620021,3.2272999649999994
HastyBot,11,188,83,16,67,0,NWL20,3600,RATED,1088.501345,41.858310916666674
Super,15,67,77,0,77,0,CSW21,3600,RATED,184.6749561,56.922084065
hannahbanana,16,60,99,-65,164,0,NWL20,720,RATED,210.5546789,8.490755351666667
hulkbuster,17,35,62,-5,67,0,CSW21,1200,CASUAL,217.0680029,16.382199951666667
jaundiced,13,141,94,2,92,0,NWL20,1140,RATED,687.1806669,7.546988885
STEEBot,13,181,67,12,55,0,CSW21,1500,RATED,788.3756268,11.86040622
BetterBot,16,89,98,6,92,1,NWL20,3600,RATED,588.2885848999998,50.195190251666666
BetterBot,13,180,83,13,70,1,CSW21,1200,CASUAL,353.602263,14.10662895
Kathleen3,15,166,74,0,74,1,CSW21,1800,RATED,490.690239,21.821829349999998
BetterBot,14,122,83,10,73,0,CSW21,3600,RATED,340.994859,54.31675235
nilina,19,71,70,-25,95,0,CSW21,1200,RATED,671.1445301,8.814257831666668
Theus,10,160,74,7,67,0,NWL20,2400,CASUAL,1780.070085,10.33216525
MSHS-21ZEVHALL,19,55,78,0,78,1,CSW21,3600,CASUAL,394.1644928,53.43059178666667
HastyBot,12,128,86,9,77,1,NWL20,1200,RATED,472.0401239,12.132664601666667
madatom,15,126,84,7,77,1,CSW21,1320,RATED,1061.5985039999996,4.306691600000007
HastyBot,15,136,78,0,78,0,ECWL,900,CASUAL,328.136636,9.531056066666668
Mohd.Irfan,12,93,46,-10,56,0,CSW21,480,CASUAL,543.51052,-1.0585086666666674
Eloquent,15,106,75,7,68,1,CSW21,1200,CASUAL,345.109992,14.248166800000002
HastyBot,13,180,54,10,44,0,ECWL,2400,RATED,164.0768001,37.265386665
Omoyedivine,12,153,80,14,66,1,CSW21,1020,RATED,676.870697,5.7188217166666675
Apostle_hithard,13,119,71,4,67,1,CSW21,1500,RATED,956.503473,9.05827545
Super,13,144,74,7,67,1,CSW21,3600,RATED,199.3698988,56.67716835333333
HastyBot,13,155,90,7,83,1,CSW21,1200,RATED,1076.375056,2.0604157333333317
hannahbanana,13,124,77,0,77,0,NWL20,720,RATED,132.4338779,9.792768701666667
BetterBot,17,113,70,5,65,0,CSW21,1200,RATED,70.96426201,18.81726229983333
Fabio,16,60,95,3,92,1,NWL20,360,RATED,339.5562761000001,0.3407287316666649
HastyBot,13,254,125,0,125,0,ECWL,900,CASUAL,158.7922409,12.353462651666666
CobaltBlue,15,66,80,5,75,1,NWL20,1200,CASUAL,1107.523448,1.5412758666666682
shuanger,20,38,80,-80,160,0,CSW21,900,RATED,467.5123751,7.2081270816666665
STEEBot,14,143,89,7,82,0,CSW21,1200,RATED,254.55426,15.757429
